comp,season,matchid,minute,team.id,team.name,playerOut.id,playerOut.name,playerIn.id,playerIn.name
CL,2018,250733,90,523,Olympique Lyonnais,8467,Bertrand Traoré,8468,Pape Cheikh Diop
CL,2018,250734,62,1887,FK Shakhtar Donetsk,16480,Viktor Kovalenko,16481,Alan Patrick
CL,2018,250734,69,65,Manchester City FC,3654,Kevin De Bruyne,3254,Bernardo Silva
CL,2018,250734,69,1887,FK Shakhtar Donetsk,16489,Wellington Nem,28872,Serhii Bolbat
CL,2018,250734,80,65,Manchester City FC,3313,John Stones,3311,Kyle Walker
CL,2018,250734,84,1887,FK Shakhtar Donetsk,11198,Fernando,16477,Dentinho
CL,2018,250734,87,65,Manchester City FC,3236,Gabriel Jesus,7888,Phil Foden
CL,2018,250745,54,86,Real Madrid CF,66,Isco,96,Federico Valverde
CL,2018,250745,65,1881,FC Viktoria Plzeň,20316,Roman Procházka,15787,Tomáš Hořava
CL,2018,250745,75,86,Real Madrid CF,3876,Gareth Bale,52,Marco Asensio
CL,2018,250745,76,1881,FC Viktoria Plzeň,15765,Milan Havel,62647,Moses Ekpai
CL,2018,250745,86,1881,FC Viktoria Plzeň,15769,Milan Petržela,15784,Jakub Řezníček
CL,2018,250745,88,86,Real Madrid CF,49,Karim Benzema,8474,Mariano Díaz
CL,2018,250746,57,1900,PFC CSKA Moskva,49389,Nikita Chernov,16683,Khetag Khosonov
CL,2018,250746,57,1900,PFC CSKA Moskva,49368,Ivan Oblyakov,3676,Alan Dzagoev
CL,2018,250746,68,100,AS Roma,1819,Lorenzo Pellegrini,1844,Bryan Cristante
CL,2018,250746,73,100,AS Roma,1818,Cengiz Ünder,1804,Aleksandar Kolarov
CL,2018,250746,81,100,AS Roma,1810,Daniele De Rossi,1826,Patrik Schick
CL,2018,250746,90,1900,PFC CSKA Moskva,8835,Fedor Chalov,44015,Takuma Nishimura
CL,2018,250758,78,109,Juventus FC,2046,Paulo Dybala,2040,Federico Bernardeschi
CL,2018,250758,81,109,Juventus FC,2037,Juan Cuadrado,2024,Andrea Barzagli
CL,2018,250758,87,109,Juventus FC,2000,João Cancelo,2039,Douglas Costa
CL,2018,250673,12,548,AS Monaco FC,8767,Stevan Jovetić,76723,Sofiane Diop
CL,2018,250673,64,548,AS Monaco FC,3362,Djibril Sidibé,156,Benjamin Henrichs
CL,2018,250673,73,548,AS Monaco FC,76723,Sofiane Diop,8786,Jean-Eudes Aholou
CL,2018,250673,79,851,Club Brugge KV,3822,Kaveh Rezaei,73215,Loïs Openda
CL,2018,250673,83,851,Club Brugge KV,8892,Thibault Vlietinck,8977,Clinton Mata
CL,2018,250673,90,851,Club Brugge KV,8894,Emmanuel Dennis,8887,Krépin Diatta
CL,2018,250686,64,73,Tottenham Hotspur FC,8003,Lucas Moura,8005,Erik Lamela
CL,2018,250686,74,73,Tottenham Hotspur FC,3651,Moussa Dembélé,7999,Harry Winks
CL,2018,250686,81,73,Tottenham Hotspur FC,3343,Son Heungmin,7991,Michel Vorm
CL,2018,250686,83,674,PSV,7444,Gastón Pereiro,7459,Cody Gakpo
CL,2018,250674,35,4,BV Borussia 09 Dortmund,3460,Thomas Delaney,158,Mahmoud Dahoud
CL,2018,250674,46,78,Club Atlético de Madrid,110,Teye Partey,3199,Rodri
CL,2018,250674,63,4,BV Borussia 09 Dortmund,9405,Jacob Bruun Larsen,3246,Raphaël Guerreiro
CL,2018,250674,70,78,Club Atlético de Madrid,118,Saúl,125,Ángel Correa
CL,2018,250674,79,4,BV Borussia 09 Dortmund,145,Christian Pulisic,146,Jadon Sancho
CL,2018,250685,46,108,FC Internazionale Milano,2005,Antonio Candreva,2193,Matteo Politano
CL,2018,250685,63,108,FC Internazionale Milano,2008,Borja Valero,3220,Lautaro Martínez
CL,2018,250685,72,81,FC Barcelona,2012,Rafinha,15862,Nelsinho
CL,2018,250685,77,108,FC Internazionale Milano,2004,Ivan Perišić,3637,Keïta Baldé
CL,2018,250685,78,81,FC Barcelona,1148,Arthur,358,Arturo Vidal
CL,2018,250685,88,81,FC Barcelona,3228,Philippe Coutinho,33243,Munir El Haddadi
CL,2018,250697,65,7283,FK Crvena Zvezda,15230,Lorenzo Ebecilio,67701,Dušan Jovančić
CL,2018,250697,68,64,Liverpool FC,7955,Xherdan Shaqiri,3318,Adam Lallana
CL,2018,250697,73,64,Liverpool FC,3754,Mohamed Salah,8034,Daniel Sturridge
CL,2018,250697,75,7283,FK Crvena Zvezda,67699,Branko Jovičić,49203,Goran Čaušić
CL,2018,250697,80,7283,FK Crvena Zvezda,15832,El Fardou Ben Nabouhane,76176,Veljko Simić
CL,2018,250697,82,64,Liverpool FC,7868,Andrew Robertson,7860,Alberto Moreno
CL,2018,250698,46,524,Paris Saint-Germain FC,357,Juan Bernat,6493,Thilo Kehrer
CL,2018,250698,53,113,SSC Napoli,2092,Lorenzo Insigne,2097,Piotr Zieliński
CL,2018,250698,76,524,Paris Saint-Germain FC,3170,Edinson Cavani,3179,Julian Draxler
CL,2018,250698,83,524,Paris Saint-Germain FC,8482,Marco Verratti,2240,Moussa Diaby
CL,2018,250698,84,113,SSC Napoli,2103,Dries Mertens,2105,Arkadiusz Milik
CL,2018,250698,86,113,SSC Napoli,2104,José Callejón,2098,Marko Rog
CL,2018,250709,61,610,Galatasaray SK,30551,Sinan Gümüş,30549,Selçuk İnan
CL,2018,250709,70,610,Galatasaray SK,30567,Eren Derdiyok,30427,Muğdat Çelik
CL,2018,250709,77,6,FC Schalke 04,6504,Yevhen Konoplyanka,6839,Steven Skrzybski
CL,2018,250709,82,610,Galatasaray SK,3264,Yūto Nagatomo,30415,Ömer Bayram
CL,2018,250709,82,6,FC Schalke 04,3483,Breel Embolo,6507,Weston McKennie
CL,2018,250709,90,6,FC Schalke 04,319,Mark Uth,6505,Guido Burgstaller
CL,2018,250710,66,5455,FK Lokomotiv Moskva,3248,Manuel Fernandes,49476,Rifat Zhemaletdinov
CL,2018,250710,69,503,FC Porto,3296,Jesús Corona,37357,André Pereira
CL,2018,250710,81,5455,FK Lokomotiv Moskva,49274,Éder,36189,Mikhail Lysov
CL,2018,250710,82,503,FC Porto,15907,Yacine Brahimi,94,Adrián
CL,2018,250710,83,503,FC Porto,15911,Óliver Torres,9428,Riechedly Bazoer
CL,2018,250675,6,851,Club Brugge KV,8887,Krépin Diatta,8870,Dion Cools
CL,2018,250675,61,548,AS Monaco FC,3739,Radamel Falcao,98954,Gobe Gouano
CL,2018,250675,68,548,AS Monaco FC,3711,Youssef Aït Bennasser,98953,Han-Noah Massengo
CL,2018,250675,72,851,Club Brugge KV,8891,Wesley,3822,Kaveh Rezaei
CL,2018,250675,76,548,AS Monaco FC,3529,Kamil Glik,8751,Almamy Touré
CL,2018,250675,77,851,Club Brugge KV,8977,Clinton Mata,8892,Thibault Vlietinck
CL,2018,250699,46,64,Liverpool FC,7867,Trent Alexander-Arnold,7862,Joe Gomez
CL,2018,250699,59,7283,FK Crvena Zvezda,67690,Filip Stojković,67698,Marko Gobeljić
CL,2018,250699,64,7283,FK Crvena Zvezda,15826,Marko Marin,49203,Goran Čaušić
CL,2018,250699,73,7283,FK Crvena Zvezda,67700,Nenad Krstičić,67699,Branko Jovičić
CL,2018,250699,79,64,Liverpool FC,3318,Adam Lallana,3663,Divock Origi
CL,2018,250676,46,78,Club Atlético de Madrid,115,José Maria Giménez,83563,Francisco Montero
CL,2018,250676,59,4,BV Borussia 09 Dortmund,145,Christian Pulisic,3246,Raphaël Guerreiro
CL,2018,250676,62,78,Club Atlético de Madrid,1761,Nikola Kalinić,3256,Gelson Martins
CL,2018,250676,75,4,BV Borussia 09 Dortmund,15871,Paco Alcácer,140,Mario Götze
CL,2018,250676,79,4,BV Borussia 09 Dortmund,146,Jadon Sancho,9405,Jacob Bruun Larsen
CL,2018,250676,81,78,Club Atlético de Madrid,125,Ángel Correa,126,Vitolo
CL,2018,250687,62,73,Tottenham Hotspur FC,8003,Lucas Moura,8005,Erik Lamela
CL,2018,250687,73,674,PSV,7444,Gastón Pereiro,7457,Donyell Malen
CL,2018,250687,75,73,Tottenham Hotspur FC,7997,Serge Aurier,3312,Kieran Trippier
CL,2018,250687,75,73,Tottenham Hotspur FC,3343,Son Heungmin,8007,Llorente
CL,2018,250687,81,674,PSV,7452,Luuk de Jong,3406,Trent Sainsbury
CL,2018,250687,86,674,PSV,7453,Steven Bergwijn,39298,Érick Gutiérrez
CL,2018,250688,63,108,FC Internazionale Milano,1813,Radja Nainggolan,2008,Borja Valero
CL,2018,250688,74,81,FC Barcelona,1148,Arthur,358,Arturo Vidal
CL,2018,250688,81,81,FC Barcelona,3373,Ousmane Dembélé,8516,Malcom
CL,2018,250688,81,108,FC Internazionale Milano,2193,Matteo Politano,2005,Antonio Candreva
CL,2018,250688,85,108,FC Internazionale Milano,2003,Marcelo Brozović,3220,Lautaro Martínez
CL,2018,250700,71,113,SSC Napoli,22,Fabián Ruiz,2097,Piotr Zieliński
CL,2018,250700,73,524,Paris Saint-Germain FC,3650,Thomas Meunier,3363,Presnel Kimpembe
