comp,season,matchid,minute,extraTime,goaltype,team.id,team.name,scorer.id,scorer.name,assist.id,assist.name
CL,2018,250706,9,,REGULAR,610,Galatasaray SK,30554,Garry Rodrigues,,
CL,2018,250706,67,,REGULAR,610,Galatasaray SK,30567,Eren Derdiyok,,
CL,2018,250706,90,4,PENALTY,610,Galatasaray SK,30549,Selçuk İnan,,
CL,2018,250717,46,,REGULAR,678,AFC Ajax,3208,Nicolás Tagliafico,7571,David Neres
CL,2018,250717,77,,REGULAR,678,AFC Ajax,7556,Donny van de Beek,3444,Dušan Tadić
CL,2018,250717,90,,REGULAR,678,AFC Ajax,3208,Nicolás Tagliafico,7560,Carel Eiting
CL,2018,250729,6,,REGULAR,2,TSG 1899 Hoffenheim,404,Florian Grillitsch,199,Leonardo Bittencourt
CL,2018,250729,27,,REGULAR,1887,FK Shakhtar Donetsk,3226,Ismaily,,
CL,2018,250729,38,,REGULAR,2,TSG 1899 Hoffenheim,310,Håvard Nordtveit,318,Andrej Kramarić
CL,2018,250729,81,,REGULAR,1887,FK Shakhtar Donetsk,1447,Maycon,16478,Marlos
CL,2018,250718,10,,REGULAR,5,FC Bayern München,371,Robert Lewandowski,349,David Alaba
CL,2018,250718,54,,REGULAR,5,FC Bayern München,7988,Renato Sanches,365,James Rodríguez
CL,2018,250730,26,,REGULAR,523,Olympique Lyonnais,8471,Maxwel Cornet,,
CL,2018,250730,43,,REGULAR,523,Olympique Lyonnais,8464,Nabil Fekir,8472,Memphis Depay
CL,2018,250730,67,,REGULAR,65,Manchester City FC,3254,Bernardo Silva,3184,Leroy Sané
CL,2018,250741,45,,REGULAR,86,Real Madrid CF,66,Isco,,
CL,2018,250741,58,,REGULAR,86,Real Madrid CF,3876,Gareth Bale,43,Luka Modrić
CL,2018,250741,90,1,REGULAR,86,Real Madrid CF,8474,Mariano Díaz,48,Marcelo
CL,2018,250742,29,,REGULAR,1881,FC Viktoria Plzeň,15766,Michal Krmenčík,62528,Luděk Pernica
CL,2018,250742,41,,REGULAR,1881,FC Viktoria Plzeň,15766,Michal Krmenčík,15764,David Limberský
CL,2018,250742,49,,REGULAR,1900,PFC CSKA Moskva,8835,Fedor Chalov,,
CL,2018,250742,90,5,PENALTY,1900,PFC CSKA Moskva,7843,Nikola Vlašić,,
CL,2018,250753,45,,PENALTY,109,Juventus FC,2036,Miralem Pjanić,,
CL,2018,250753,51,,PENALTY,109,Juventus FC,2036,Miralem Pjanić,,
CL,2018,250754,35,,REGULAR,66,Manchester United FC,3366,Paul Pogba,,
CL,2018,250754,44,,PENALTY,66,Manchester United FC,3366,Paul Pogba,,
CL,2018,250754,66,,REGULAR,66,Manchester United FC,3372,Anthony Martial,3366,Paul Pogba
CL,2018,250731,1,,REGULAR,2,TSG 1899 Hoffenheim,9466,Ishak Belfodil,313,Kerem Demirbay
CL,2018,250731,8,,REGULAR,65,Manchester City FC,7891,Sergio Agüero,,
CL,2018,250731,87,,REGULAR,65,Manchester City FC,3196,David Silva,,
CL,2018,250755,5,,REGULAR,109,Juventus FC,2046,Paulo Dybala,1744,Leonardo Bonucci
CL,2018,250755,33,,REGULAR,109,Juventus FC,2046,Paulo Dybala,2042,Blaise Matuidi
CL,2018,250755,69,,REGULAR,109,Juventus FC,2046,Paulo Dybala,2037,Juan Cuadrado
CL,2018,250719,4,,REGULAR,5,FC Bayern München,350,Mats Hummels,353,Arjen Robben
CL,2018,250719,22,,REGULAR,678,AFC Ajax,7553,Noussair Mazraoui,,
CL,2018,250720,6,,REGULAR,1903,Sport Lisboa e Benfica,3482,Haris Seferović,,
CL,2018,250720,15,,REGULAR,1903,Sport Lisboa e Benfica,16739,Alejandro Grimaldo,16754,Pizzi
CL,2018,250720,53,,REGULAR,1899,PAE AEK,15815,Viktor Klonaridis,3496,Niklas Hult
CL,2018,250720,63,,REGULAR,1899,PAE AEK,15815,Viktor Klonaridis,2452,Marios Oikonomou
CL,2018,250720,74,,REGULAR,1903,Sport Lisboa e Benfica,45196,Alfa Semedo,,
CL,2018,250732,55,,REGULAR,1887,FK Shakhtar Donetsk,16186,Júnior Moraes,,
CL,2018,250732,70,,REGULAR,523,Olympique Lyonnais,15618,Moussa Dembélé,8464,Nabil Fekir
CL,2018,250732,72,,REGULAR,523,Olympique Lyonnais,8690,Léo Dubois,8466,Houssem Aouar
CL,2018,250732,44,,REGULAR,1887,FK Shakhtar Donetsk,16186,Júnior Moraes,,
CL,2018,250743,3,,REGULAR,100,AS Roma,1822,Edin Džeko,1804,Aleksandar Kolarov
CL,2018,250743,40,,REGULAR,100,AS Roma,1822,Edin Džeko,1818,Cengiz Ünder
CL,2018,250743,64,,REGULAR,100,AS Roma,1818,Cengiz Ünder,1819,Lorenzo Pellegrini
CL,2018,250743,73,,REGULAR,100,AS Roma,7561,Justin Kluivert,1818,Cengiz Ünder
CL,2018,250743,90,2,REGULAR,100,AS Roma,1822,Edin Džeko,1811,Alessandro Florenzi
CL,2018,250744,2,,REGULAR,1900,PFC CSKA Moskva,7843,Nikola Vlašić,,
CL,2018,250695,20,,REGULAR,524,Paris Saint-Germain FC,8491,Neymar,,
CL,2018,250695,22,,REGULAR,524,Paris Saint-Germain FC,8491,Neymar,3374,Kylian Mbappé
CL,2018,250695,37,,REGULAR,524,Paris Saint-Germain FC,3170,Edinson Cavani,,
CL,2018,250695,42,,REGULAR,524,Paris Saint-Germain FC,3210,Ángel di María,3650,Thomas Meunier
CL,2018,250695,70,,REGULAR,524,Paris Saint-Germain FC,3374,Kylian Mbappé,3170,Edinson Cavani
CL,2018,250695,74,,REGULAR,7283,FK Crvena Zvezda,15826,Marko Marin,,
CL,2018,250695,81,,REGULAR,524,Paris Saint-Germain FC,8491,Neymar,,
CL,2018,250707,88,,REGULAR,6,FC Schalke 04,6507,Weston McKennie,,
CL,2018,250671,51,,REGULAR,4,BV Borussia 09 Dortmund,9405,Jacob Bruun Larsen,146,Jadon Sancho
CL,2018,250671,72,,REGULAR,4,BV Borussia 09 Dortmund,15871,Paco Alcácer,138,Marco Reus
CL,2018,250671,90,2,REGULAR,4,BV Borussia 09 Dortmund,138,Marco Reus,9405,Jacob Bruun Larsen
CL,2018,250672,28,,REGULAR,78,Club Atlético de Madrid,114,Antoine Griezmann,3369,Thomas Lemar
CL,2018,250672,39,,REGULAR,851,Club Brugge KV,9870,Arnaut Danjuma,9326,Mats Rits
CL,2018,250672,67,,REGULAR,78,Club Atlético de Madrid,114,Antoine Griezmann,113,Diego Costa
CL,2018,250672,90,4,REGULAR,78,Club Atlético de Madrid,112,Koke,114,Antoine Griezmann
CL,2018,250683,2,,REGULAR,81,FC Barcelona,3228,Philippe Coutinho,3193,Jordi Alba
CL,2018,250683,28,,REGULAR,81,FC Barcelona,3554,Ivan Rakitić,3228,Philippe Coutinho
CL,2018,250683,52,,REGULAR,73,Tottenham Hotspur FC,8004,Harry Kane,,
CL,2018,250683,56,,REGULAR,81,FC Barcelona,3218,Lionel Messi,3193,Jordi Alba
CL,2018,250683,66,,REGULAR,73,Tottenham Hotspur FC,8005,Erik Lamela,3343,Son Heungmin
CL,2018,250683,90,,REGULAR,81,FC Barcelona,3218,Lionel Messi,3193,Jordi Alba
CL,2018,250684,27,,REGULAR,674,PSV,7448,Pablo Rosario,3306,Hirving Lozano
CL,2018,250684,44,,REGULAR,108,FC Internazionale Milano,1813,Radja Nainggolan,,
CL,2018,250684,60,,REGULAR,108,FC Internazionale Milano,2014,Mauro Icardi,2009,Matías Vecino
CL,2018,250696,90,,REGULAR,113,SSC Napoli,2092,Lorenzo Insigne,2104,José Callejón
CL,2018,250708,49,,REGULAR,503,FC Porto,15917,Moussa Maréga,15904,Alex Telles
CL,2018,250721,61,,REGULAR,5,FC Bayern München,355,Javi Martínez,,
CL,2018,250721,63,,REGULAR,5,FC Bayern München,371,Robert Lewandowski,348,Rafinha
CL,2018,250757,26,,REGULAR,95,Valencia CF,3664,Michy Batshuayi,,
CL,2018,250757,55,,PENALTY,1871,BSC Young Boys,16279,Guillaume Hoarau,,
CL,2018,250722,90,2,REGULAR,678,AFC Ajax,7553,Noussair Mazraoui,7571,David Neres
CL,2018,250733,27,,REGULAR,523,Olympique Lyonnais,8467,Bertrand Traoré,,
CL,2018,250733,33,,REGULAR,2,TSG 1899 Hoffenheim,318,Andrej Kramarić,,
CL,2018,250733,47,,REGULAR,2,TSG 1899 Hoffenheim,318,Andrej Kramarić,313,Kerem Demirbay
CL,2018,250733,59,,REGULAR,523,Olympique Lyonnais,8469,Tanguy Ndombèlé,8467,Bertrand Traoré
CL,2018,250733,67,,REGULAR,523,Olympique Lyonnais,8472,Memphis Depay,8466,Houssem Aouar
CL,2018,250733,90,2,REGULAR,2,TSG 1899 Hoffenheim,10653,Joelinton,312,Nico Schulz
CL,2018,250734,30,,REGULAR,65,Manchester City FC,3196,David Silva,,
CL,2018,250734,35,,REGULAR,65,Manchester City FC,7884,Aymeric Laporte,3654,Kevin De Bruyne
CL,2018,250734,71,,REGULAR,65,Manchester City FC,3254,Bernardo Silva,8069,Riyad Mahrez
CL,2018,250745,11,,REGULAR,86,Real Madrid CF,49,Karim Benzema,45,Lucas Vázquez
CL,2018,250745,55,,REGULAR,86,Real Madrid CF,48,Marcelo,3876,Gareth Bale
CL,2018,250745,79,,REGULAR,1881,FC Viktoria Plzeň,15771,Patrik Hrošovský,,
CL,2018,250746,30,,REGULAR,100,AS Roma,1822,Edin Džeko,1819,Lorenzo Pellegrini
CL,2018,250746,43,,REGULAR,100,AS Roma,1822,Edin Džeko,1823,Stephan El Shaarawy
CL,2018,250746,50,,REGULAR,100,AS Roma,1818,Cengiz Ünder,1822,Edin Džeko
CL,2018,250758,17,,REGULAR,109,Juventus FC,2046,Paulo Dybala,,
CL,2018,250673,39,,REGULAR,851,Club Brugge KV,8891,Wesley,8888,Hans Vanaken
CL,2018,250673,31,,REGULAR,548,AS Monaco FC,8760,Moussa Sylla,,
CL,2018,250686,30,,REGULAR,674,PSV,3306,Hirving Lozano,,
CL,2018,250686,39,,REGULAR,73,Tottenham Hotspur FC,8003,Lucas Moura,,
CL,2018,250686,55,,REGULAR,73,Tottenham Hotspur FC,8004,Harry Kane,,
CL,2018,250686,87,,REGULAR,674,PSV,7452,Luuk de Jong,7448,Pablo Rosario
CL,2018,250674,38,,REGULAR,4,BV Borussia 09 Dortmund,3656,Axel Witsel,53,Achraf Hakimi
CL,2018,250674,73,,REGULAR,4,BV Borussia 09 Dortmund,3246,Raphaël Guerreiro,53,Achraf Hakimi
CL,2018,250674,83,,REGULAR,4,BV Borussia 09 Dortmund,146,Jadon Sancho,53,Achraf Hakimi
CL,2018,250674,89,,REGULAR,4,BV Borussia 09 Dortmund,3246,Raphaël Guerreiro,,
CL,2018,250685,32,,REGULAR,81,FC Barcelona,2012,Rafinha,3169,Luis Suárez
CL,2018,250685,83,,REGULAR,81,FC Barcelona,3193,Jordi Alba,3554,Ivan Rakitić
CL,2018,250697,20,,REGULAR,64,Liverpool FC,3233,Roberto Firmino,7868,Andrew Robertson
CL,2018,250697,45,,REGULAR,64,Liverpool FC,3754,Mohamed Salah,7955,Xherdan Shaqiri
CL,2018,250697,51,,PENALTY,64,Liverpool FC,3754,Mohamed Salah,,
CL,2018,250697,80,,REGULAR,64,Liverpool FC,3626,Sadio Mané,8034,Daniel Sturridge
CL,2018,250698,29,,REGULAR,113,SSC Napoli,2092,Lorenzo Insigne,,
CL,2018,250698,61,,OWN,113,SSC Napoli,2090,Mário Rui,,
CL,2018,250698,77,,REGULAR,113,SSC Napoli,2103,Dries Mertens,,
CL,2018,250698,90,3,REGULAR,524,Paris Saint-Germain FC,3210,Ángel di María,3179,Julian Draxler
CL,2018,250710,26,,PENALTY,503,FC Porto,15917,Moussa Maréga,,
CL,2018,250710,35,,REGULAR,503,FC Porto,3294,Héctor Herrera,3296,Jesús Corona
CL,2018,250710,38,,REGULAR,5455,FK Lokomotiv Moskva,3688,Anton Miranchuk,3681,Aleksei Miranchuk
CL,2018,250710,47,,REGULAR,503,FC Porto,3296,Jesús Corona,15907,Yacine Brahimi
CL,2018,250675,12,,REGULAR,851,Club Brugge KV,8888,Hans Vanaken,9326,Mats Rits
CL,2018,250675,17,,PENALTY,851,Club Brugge KV,8888,Hans Vanaken,,
CL,2018,250675,24,,REGULAR,851,Club Brugge KV,8891,Wesley,,
CL,2018,250675,85,,REGULAR,851,Club Brugge KV,8881,Ruud Vormer,,
CL,2018,250699,22,,REGULAR,7283,FK Crvena Zvezda,67702,Milan Pavkov,15826,Marko Marin
CL,2018,250699,29,,REGULAR,7283,FK Crvena Zvezda,67702,Milan Pavkov,,
CL,2018,250676,33,,REGULAR,78,Club Atlético de Madrid,118,Saúl,117,Filipe Luis
CL,2018,250676,80,,REGULAR,78,Club Atlético de Madrid,114,Antoine Griezmann,110,Teye Partey
CL,2018,250687,2,,REGULAR,674,PSV,7452,Luuk de Jong,7444,Gastón Pereiro
CL,2018,250687,78,,REGULAR,73,Tottenham Hotspur FC,8004,Harry Kane,8007,Llorente
CL,2018,250687,89,,REGULAR,73,Tottenham Hotspur FC,8004,Harry Kane,7994,Ben Davies
CL,2018,250688,83,,REGULAR,81,FC Barcelona,8516,Malcom,3228,Philippe Coutinho
CL,2018,250688,87,,REGULAR,108,FC Internazionale Milano,2014,Mauro Icardi,,
CL,2018,250700,45,2,REGULAR,524,Paris Saint-Germain FC,357,Juan Bernat,3374,Kylian Mbappé
CL,2018,250700,62,,PENALTY,113,SSC Napoli,2092,Lorenzo Insigne,,
CL,2018,250711,4,,REGULAR,6,FC Schalke 04,6505,Guido Burgstaller,,
CL,2018,250711,57,,REGULAR,6,FC Schalke 04,319,Mark Uth,6505,Guido Burgstaller
CL,2018,250712,59,,REGULAR,5455,FK Lokomotiv Moskva,3779,Jefferson Farfán,3681,Aleksei Miranchuk
CL,2018,250712,67,,REGULAR,503,FC Porto,3296,Jesús Corona,15911,Óliver Torres
CL,2018,250712,90,3,REGULAR,503,FC Porto,15910,Otávio,,
CL,2018,250712,2,,REGULAR,503,FC Porto,3294,Héctor Herrera,15917,Moussa Maréga
CL,2018,250712,42,,REGULAR,503,FC Porto,15917,Moussa Maréga,3294,Héctor Herrera
CL,2018,250747,59,,REGULAR,100,AS Roma,1819,Lorenzo Pellegrini,,
CL,2018,250747,4,,REGULAR,100,AS Roma,1798,Kostas Manolas,1819,Lorenzo Pellegrini
CL,2018,250747,50,,REGULAR,1900,PFC CSKA Moskva,31141,Arnór Sigurðsson,49468,Ilzat Akhmetov
CL,2018,250759,14,,REGULAR,95,Valencia CF,33151,Santi Mina,33148,Carlos Soler
CL,2018,250759,37,,REGULAR,1871,BSC Young Boys,16280,Roger Assalé,,
CL,2018,250759,42,,REGULAR,95,Valencia CF,33151,Santi Mina,,
CL,2018,250759,56,,REGULAR,95,Valencia CF,33148,Carlos Soler,,
CL,2018,250723,31,,PENALTY,5,FC Bayern München,371,Robert Lewandowski,,
CL,2018,250723,71,,REGULAR,5,FC Bayern München,371,Robert Lewandowski,,
CL,2018,250724,29,,REGULAR,1903,Sport Lisboa e Benfica,16755,Jonas,16745,Eduardo Salvio
CL,2018,250724,61,,REGULAR,678,AFC Ajax,3444,Dušan Tadić,3707,Hakim Ziyech
CL,2018,250735,13,,REGULAR,65,Manchester City FC,3196,David Silva,8069,Riyad Mahrez
CL,2018,250735,24,,PENALTY,65,Manchester City FC,3236,Gabriel Jesus,,
CL,2018,250735,49,,REGULAR,65,Manchester City FC,3329,Raheem Sterling,,
CL,2018,250735,72,,PENALTY,65,Manchester City FC,3236,Gabriel Jesus,,
CL,2018,250735,84,,REGULAR,65,Manchester City FC,8069,Riyad Mahrez,3182,Ilkay Gündogan
CL,2018,250735,90,2,REGULAR,65,Manchester City FC,3236,Gabriel Jesus,8069,Riyad Mahrez
CL,2018,250736,28,,REGULAR,523,Olympique Lyonnais,8469,Tanguy Ndombèlé,8458,Ferland Mendy
CL,2018,250736,65,,REGULAR,2,TSG 1899 Hoffenheim,318,Andrej Kramarić,,
CL,2018,250736,90,2,REGULAR,2,TSG 1899 Hoffenheim,317,Pavel Kadeřábek,10653,Joelinton
CL,2018,250736,19,,REGULAR,523,Olympique Lyonnais,8464,Nabil Fekir,,
CL,2018,250748,21,,REGULAR,86,Real Madrid CF,49,Karim Benzema,,
CL,2018,250748,23,,REGULAR,86,Real Madrid CF,3231,Casemiro,47,Toni Kroos
CL,2018,250748,37,,REGULAR,86,Real Madrid CF,49,Karim Benzema,3876,Gareth Bale
CL,2018,250748,40,,REGULAR,86,Real Madrid CF,3876,Gareth Bale,49,Karim Benzema
CL,2018,250748,67,,REGULAR,86,Real Madrid CF,47,Toni Kroos,1556,Vinicius Junior
CL,2018,250760,65,,REGULAR,109,Juventus FC,44,Cristiano Ronaldo,1744,Leonardo Bonucci
CL,2018,250760,86,,REGULAR,66,Manchester United FC,7909,Mata,,
CL,2018,250760,90,,OWN,109,Juventus FC,1744,Leonardo Bonucci,,
CL,2018,250725,68,,PENALTY,678,AFC Ajax,3444,Dušan Tadić,,
CL,2018,250725,72,,REGULAR,678,AFC Ajax,3444,Dušan Tadić,7572,Klaas-Jan Huntelaar
CL,2018,250749,10,,PENALTY,1900,PFC CSKA Moskva,7843,Nikola Vlašić,,
CL,2018,250749,56,,REGULAR,1881,FC Viktoria Plzeň,20316,Roman Procházka,15767,Jan Kopic
CL,2018,250749,81,,REGULAR,1881,FC Viktoria Plzeň,16388,Lukáš Hejda,15771,Patrik Hrošovský
CL,2018,250726,13,,REGULAR,5,FC Bayern München,353,Arjen Robben,,
CL,2018,250726,30,,REGULAR,5,FC Bayern München,353,Arjen Robben,,
CL,2018,250726,36,,REGULAR,5,FC Bayern München,371,Robert Lewandowski,359,Joshua Kimmich
CL,2018,250726,46,,REGULAR,1903,Sport Lisboa e Benfica,37557,Gedson,16755,Jonas
CL,2018,250726,51,,REGULAR,5,FC Bayern München,371,Robert Lewandowski,359,Joshua Kimmich
CL,2018,250726,76,,REGULAR,5,FC Bayern München,354,Franck Ribéry,349,David Alaba
CL,2018,250737,14,,REGULAR,1887,FK Shakhtar Donetsk,3226,Ismaily,3237,Taison
CL,2018,250737,15,,REGULAR,1887,FK Shakhtar Donetsk,3237,Taison,16186,Júnior Moraes
CL,2018,250737,17,,REGULAR,2,TSG 1899 Hoffenheim,318,Andrej Kramarić,9466,Ishak Belfodil
CL,2018,250737,40,,REGULAR,2,TSG 1899 Hoffenheim,333,Steven Zuber,,
CL,2018,250737,90,2,REGULAR,1887,FK Shakhtar Donetsk,3237,Taison,3226,Ismaily
CL,2018,250738,55,,REGULAR,523,Olympique Lyonnais,8471,Maxwel Cornet,,
CL,2018,250738,62,,REGULAR,65,Manchester City FC,7884,Aymeric Laporte,,
CL,2018,250738,81,,REGULAR,523,Olympique Lyonnais,8471,Maxwel Cornet,8472,Memphis Depay
CL,2018,250738,83,,REGULAR,65,Manchester City FC,7891,Sergio Agüero,8069,Riyad Mahrez
CL,2018,250750,47,,REGULAR,86,Real Madrid CF,3876,Gareth Bale,,
CL,2018,250750,59,,REGULAR,86,Real Madrid CF,45,Lucas Vázquez,49,Karim Benzema
CL,2018,250761,90,1,REGULAR,66,Manchester United FC,3652,Marouane Fellaini,3662,Romelu Lukaku
CL,2018,250762,59,,REGULAR,109,Juventus FC,2045,Mario Mandžukić,44,Cristiano Ronaldo
CL,2018,250677,24,,REGULAR,78,Club Atlético de Madrid,114,Antoine Griezmann,,
CL,2018,250677,2,,REGULAR,78,Club Atlético de Madrid,112,Koke,114,Antoine Griezmann
CL,2018,250713,54,,REGULAR,5455,FK Lokomotiv Moskva,3685,Vladislav Ignatjev,,
CL,2018,250713,43,,OWN,610,Galatasaray SK,30540,Ryan Donk,,
CL,2018,250689,80,,REGULAR,73,Tottenham Hotspur FC,3459,Christian Eriksen,3324,Dele Alli
CL,2018,250690,61,,REGULAR,81,FC Barcelona,3218,Lionel Messi,3373,Ousmane Dembélé
CL,2018,250690,70,,REGULAR,81,FC Barcelona,3190,Piqué,3218,Lionel Messi
CL,2018,250690,83,,REGULAR,674,PSV,7452,Luuk de Jong,7646,Angeliño
CL,2018,250701,13,,REGULAR,524,Paris Saint-Germain FC,357,Juan Bernat,,
CL,2018,250701,37,,REGULAR,524,Paris Saint-Germain FC,8491,Neymar,3170,Edinson Cavani
CL,2018,250701,45,1,PENALTY,64,Liverpool FC,7861,James Milner,,
CL,2018,250702,11,,REGULAR,113,SSC Napoli,2095,Marek Hamšík,3436,Nikola Maksimović
CL,2018,250702,33,,REGULAR,113,SSC Napoli,2103,Dries Mertens,22,Fabián Ruiz
CL,2018,250702,52,,REGULAR,113,SSC Napoli,2103,Dries Mertens,2095,Marek Hamšík
CL,2018,250702,57,,REGULAR,7283,FK Crvena Zvezda,15832,El Fardou Ben Nabouhane,15826,Marko Marin
CL,2018,250714,52,,REGULAR,503,FC Porto,1337,Éder Militão,15911,Óliver Torres
CL,2018,250714,55,,REGULAR,503,FC Porto,3296,Jesús Corona,15907,Yacine Brahimi
CL,2018,250714,89,,PENALTY,6,FC Schalke 04,6503,Nabil Bentaleb,,
CL,2018,250714,90,4,REGULAR,503,FC Porto,15917,Moussa Maréga,15910,Otávio
CL,2018,250715,90,1,REGULAR,6,FC Schalke 04,6501,Alessandro Schöpf,6629,Suat Serdar
CL,2018,250716,17,,REGULAR,503,FC Porto,15903,Felipe,15904,Alex Telles
CL,2018,250716,42,,PENALTY,503,FC Porto,15917,Moussa Maréga,,
CL,2018,250716,45,1,PENALTY,610,Galatasaray SK,30563,Sofiane Feghouli,,
CL,2018,250716,57,,REGULAR,503,FC Porto,15912,Sergio Oliveira,15916,Hernâni
CL,2018,250716,65,,REGULAR,610,Galatasaray SK,30567,Eren Derdiyok,30554,Garry Rodrigues
CL,2018,250679,15,,REGULAR,4,BV Borussia 09 Dortmund,3246,Raphaël Guerreiro,142,Maximilian Philipp
CL,2018,250679,88,,REGULAR,4,BV Borussia 09 Dortmund,3246,Raphaël Guerreiro,15871,Paco Alcácer
CL,2018,250691,7,,REGULAR,81,FC Barcelona,3373,Ousmane Dembélé,,
CL,2018,250691,85,,REGULAR,73,Tottenham Hotspur FC,8003,Lucas Moura,8004,Harry Kane
CL,2018,250692,13,,REGULAR,674,PSV,3306,Hirving Lozano,7453,Steven Bergwijn
CL,2018,250692,73,,REGULAR,108,FC Internazionale Milano,2014,Mauro Icardi,2193,Matteo Politano
CL,2018,250703,34,,REGULAR,64,Liverpool FC,3754,Mohamed Salah,7861,James Milner
CL,2018,250704,10,,REGULAR,524,Paris Saint-Germain FC,3170,Edinson Cavani,3374,Kylian Mbappé
CL,2018,250704,40,,REGULAR,524,Paris Saint-Germain FC,8491,Neymar,3374,Kylian Mbappé
CL,2018,250704,56,,REGULAR,7283,FK Crvena Zvezda,67698,Marko Gobeljić,,
CL,2018,250704,74,,REGULAR,524,Paris Saint-Germain FC,3225,Marquinhos,3210,Ángel di María
CL,2018,250704,90,2,REGULAR,524,Paris Saint-Germain FC,3374,Kylian Mbappé,8491,Neymar
CL,2018,250751,37,,REGULAR,1900,PFC CSKA Moskva,8835,Fedor Chalov,31141,Arnór Sigurðsson
CL,2018,250751,43,,REGULAR,1900,PFC CSKA Moskva,15791,Georgii Shchennikov,8831,Mário Fernandes
CL,2018,250751,73,,REGULAR,1900,PFC CSKA Moskva,31141,Arnór Sigurðsson,7843,Nikola Vlašić
CL,2018,250752,62,,REGULAR,1881,FC Viktoria Plzeň,16394,Jan Kovařík,15767,Jan Kopic
CL,2018,250752,68,,REGULAR,100,AS Roma,1818,Cengiz Ünder,1996,Davide Santon
CL,2018,250752,72,,REGULAR,1881,FC Viktoria Plzeň,16396,Tomáš Chorý,,
CL,2018,250727,13,,REGULAR,5,FC Bayern München,371,Robert Lewandowski,311,Serge Gnabry
CL,2018,250727,61,,REGULAR,678,AFC Ajax,3444,Dušan Tadić,7556,Donny van de Beek
CL,2018,250727,82,,PENALTY,678,AFC Ajax,3444,Dušan Tadić,,
CL,2018,250727,87,,PENALTY,5,FC Bayern München,371,Robert Lewandowski,,
CL,2018,250727,90,,REGULAR,5,FC Bayern München,360,Kingsley Coman,356,Thiago Alcântara
CL,2018,250727,90,5,REGULAR,678,AFC Ajax,3208,Nicolás Tagliafico,7572,Klaas-Jan Huntelaar
CL,2018,250728,88,,REGULAR,1903,Sport Lisboa e Benfica,16739,Alejandro Grimaldo,,
CL,2018,250739,16,,PENALTY,2,TSG 1899 Hoffenheim,318,Andrej Kramarić,,
CL,2018,250739,45,1,REGULAR,65,Manchester City FC,3184,Leroy Sané,,
CL,2018,250739,61,,REGULAR,65,Manchester City FC,3184,Leroy Sané,3329,Raheem Sterling
CL,2018,250740,22,,REGULAR,1887,FK Shakhtar Donetsk,16186,Júnior Moraes,3226,Ismaily
CL,2018,250740,65,,REGULAR,523,Olympique Lyonnais,8464,Nabil Fekir,8472,Memphis Depay
CL,2018,250763,17,,REGULAR,95,Valencia CF,33148,Carlos Soler,,
CL,2018,250763,47,,OWN,66,Manchester United FC,7897,Phil Jones,,
CL,2018,250763,87,,REGULAR,66,Manchester United FC,3331,Marcus Rashford,3317,Ashley Young
CL,2018,250764,30,,PENALTY,1871,BSC Young Boys,16279,Guillaume Hoarau,,
CL,2018,250764,68,,REGULAR,1871,BSC Young Boys,16279,Guillaume Hoarau,16278,Nicolas Ngamaleu
CL,2018,250764,80,,REGULAR,109,Juventus FC,2046,Paulo Dybala,44,Cristiano Ronaldo
CL,2018,254897,53,,REGULAR,524,Paris Saint-Germain FC,3363,Presnel Kimpembe,3210,Ángel di María
CL,2018,254897,60,,REGULAR,524,Paris Saint-Germain FC,3374,Kylian Mbappé,3210,Ángel di María
CL,2018,254903,70,,REGULAR,100,AS Roma,2013,Nicolò Zaniolo,1822,Edin Džeko
CL,2018,254903,76,,REGULAR,100,AS Roma,2013,Nicolò Zaniolo,1822,Edin Džeko
CL,2018,254903,79,,REGULAR,503,FC Porto,94,Adrián,15914,Tiquinho
CL,2018,254899,47,,REGULAR,73,Tottenham Hotspur FC,3343,Son Heungmin,3646,Jan Vertonghen
CL,2018,254899,83,,REGULAR,73,Tottenham Hotspur FC,3646,Jan Vertonghen,7997,Serge Aurier
CL,2018,254899,86,,REGULAR,73,Tottenham Hotspur FC,8007,Llorente,3459,Christian Eriksen
CL,2018,254907,60,,REGULAR,86,Real Madrid CF,49,Karim Benzema,1556,Vinicius Junior
CL,2018,254907,75,,REGULAR,678,AFC Ajax,3707,Hakim Ziyech,7571,David Neres
CL,2018,254907,87,,REGULAR,86,Real Madrid CF,52,Marco Asensio,3194,Dani Carvajal
CL,2018,254893,18,,REGULAR,65,Manchester City FC,7891,Sergio Agüero,3196,David Silva
CL,2018,254893,38,,PENALTY,6,FC Schalke 04,6503,Nabil Bentaleb,,
CL,2018,254893,45,,PENALTY,6,FC Schalke 04,6503,Nabil Bentaleb,,
CL,2018,254893,85,,REGULAR,65,Manchester City FC,3184,Leroy Sané,,
CL,2018,254893,90,,REGULAR,65,Manchester City FC,3329,Raheem Sterling,3222,Ederson
CL,2018,254895,78,,REGULAR,78,Club Atlético de Madrid,115,José Maria Giménez,,
CL,2018,254895,83,,REGULAR,78,Club Atlético de Madrid,111,Diego Godín,,
CL,2018,254900,49,,REGULAR,73,Tottenham Hotspur FC,8004,Harry Kane,8001,Moussa Sissoko
CL,2018,254908,7,,REGULAR,678,AFC Ajax,3707,Hakim Ziyech,3444,Dušan Tadić
CL,2018,254908,18,,REGULAR,678,AFC Ajax,7571,David Neres,3444,Dušan Tadić
CL,2018,254908,62,,REGULAR,678,AFC Ajax,3444,Dušan Tadić,7556,Donny van de Beek
